formula,AIC,BIC
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:domain),1434.473451,1486.540872
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:condition),1470.426469,1522.493890
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus:condition),1421.947396,1474.014816
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:domain:condition),1449.702866,1501.770287
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain),1320.963202,1373.030622
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:condition),1400.317205,1452.384626
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|stimulus:condition),1480.466081,1532.533502
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain:condition),1360.994719,1413.062139
log(response_time) ~ condition * domain + domain * session_num + (1|id:domain) + (1|id:condition),1435.062596,1487.130017
log(response_time) ~ condition * domain + domain * session_num + (1|id:domain) + (1|stimulus:condition),1373.770013,1425.837434
log(response_time) ~ condition * domain + domain * session_num + (1|id:domain) + (1|id:domain:condition),1434.461671,1486.529092
log(response_time) ~ condition * domain + domain * session_num + (1|id:condition) + (1|stimulus:condition),1446.038043,1498.105464
log(response_time) ~ condition * domain + domain * session_num + (1|id:condition) + (1|id:domain:condition),1468.287514,1520.354935
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus:condition) + (1|id:domain:condition),1406.204539,1458.271960
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain),1321.607935,1378.408757
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:condition),1374.155870,1430.956692
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|stimulus:condition),1374.194137,1430.994959
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain:condition),1340.490842,1397.291665
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|id:condition),1435.867040,1492.667863
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|stimulus:condition),1374.534538,1431.335361
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|id:domain:condition),1435.135642,1491.936465
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:condition) + (1|stimulus:condition),1423.615661,1480.416484
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:condition) + (1|id:domain:condition),1451.702866,1508.503689
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus:condition) + (1|id:domain:condition),1388.276144,1445.076966
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition),1322.523673,1379.324496
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),1322.896135,1379.696958
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),1320.696415,1377.497238
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),1402.310498,1459.111321
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),1360.891810,1417.692632
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),1362.300972,1419.101795
log(response_time) ~ condition * domain + domain * session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1374.637255,1431.438078
log(response_time) ~ condition * domain + domain * session_num + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1436.456884,1493.257706
log(response_time) ~ condition * domain + domain * session_num + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1371.843844,1428.644667
log(response_time) ~ condition * domain + domain * session_num + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1406.487073,1463.287895
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition),1323.267034,1384.801258
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),1323.548144,1385.082368
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),1321.378950,1382.913175
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),1376.155869,1437.690094
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),1342.490842,1404.025067
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),1341.985823,1403.520047
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1375.597235,1437.131460
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1437.135642,1498.669867
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1372.651267,1434.185491
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1390.276144,1451.810368
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1324.411653,1385.945877
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1322.696415,1384.230639
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1322.422516,1383.956740
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1362.250741,1423.784965
log(response_time) ~ condition * domain + domain * session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1373.843844,1435.378069
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1325.170274,1391.437901
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1323.378950,1389.646577
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1323.118879,1389.386506
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1343.985823,1410.253449
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1374.651267,1440.918893
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1324.422516,1390.690142
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1325.118879,1396.119908
