formula,AIC,BIC
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6556.071008,6617.605233
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6579.664289,6641.198514
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6556.052754,6617.586978
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6579.236675,6640.770899
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6514.742513,6576.276737
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6514.742513,6576.276737
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6514.742513,6576.276737
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6550.348600,6611.882825
response_time ~ condition * domain + domain * session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6556.052754,6617.586978
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6516.742514,6583.010140
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6516.742514,6583.010140
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6516.742513,6583.010139
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6542.701405,6608.969031
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6558.052754,6624.320381
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6516.742513,6583.010139
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6518.742521,6589.743550
